Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:14915305	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-03	2011-07-03			59.26147	17.70647	654285	6572300	EPSG:4326	100	Ekbacke, Vällinge, Srm	Salem	Salem	Stockholm	Södermanland	Niclas Eklund, Julia Stigenberg	10	10		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14949932	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-28	2011-06-28			64.36353	19.52745	718424	7145311	EPSG:4326	100	Kallkällmyran, Vb	Degerfors	Vindeln	Västerbotten	Västerbotten	Jan Edelsjö, Håkan Ljungberg, Niklas Lönnell	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14996373	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-04-24	2011-04-24	12:00	14:00	55.87039	13.46898	404199	6192714	EPSG:4326	250	Kullebergaskogen, vägkorset, Sk	Bosjökloster	Höör	Skåne	Skåne	Sigvard Svensson, Monica Hallberg	10	10		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14957212	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-20	2011-07-20			57.75525	11.86981	313756	6405766	EPSG:4326	25	Lexby smedja (6), Boh	Björlanda	Göteborg	Västra Götaland	Bohuslän	Via Karolina Källstrand	2	2					Ovaliderad	False	False	False	Göteborgs Stads artdata	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14525604	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-09-05	2010-09-05			57.56893	18.50423	709560	6386131	EPSG:4326	100	Anderbåtels, Gtl	Dalhem	Gotland	Gotland	Gotland	Båtel Enekvist	2	2					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14503944	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-21	2010-08-21			57.0057	14.87686	492520	6318027	EPSG:4326	500	Slätten, Sm	Söraby	Växjö	Kronoberg	Småland	Eric Blomgren	5	5		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14512529	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-30	2010-08-30	11:10	11:10	62.81709	18.16431	661235	6969172	EPSG:4326	250	Fjärdbotten, parkering, Ång	Nora	Kramfors	Västernorrland	Ångermanland	Kurt Holmqvist	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14519318	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-09-09	2010-09-09			62.91281	17.71062	637679	6978775	EPSG:4326	250	Icktjärnsvägen, Ång	Kramfors	Kramfors	Västernorrland	Ångermanland	Kurt Holmqvist	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14501496	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-18	2010-08-18			58.437	14.90208	494283	6477368	EPSG:4326	50	Vadstena, Bjälbovägen 63, Ög	Vadstena	Vadstena	Östergötland	Östergötland	Anders Göthberg	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14956463	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-10-29	2011-10-29	09:00	11:15	56.16495	15.69839	543371	6224657	EPSG:4326	1000	Torsnäs, Bl	Lösen	Karlskrona	Blekinge	Blekinge	John Persson	1	1		imago/adult			Ovaliderad	False	False	False	Övervakning av dagflygande storfjärilar	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14956514	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-10-27	2011-10-27	13:00	15:00	56.16471	15.74595	546325	6224662	EPSG:4326	250	Trummenäs, Bl	Ramdala	Karlskrona	Blekinge	Blekinge	John Persson	5	5		imago/adult			Ovaliderad	False	False	False	Övervakning av dagflygande storfjärilar	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14956486	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-10-01	2011-10-01	14:15	16:30	56.16495	15.69839	543371	6224657	EPSG:4326	500	Torsnäs, Bl	Lösen	Karlskrona	Blekinge	Blekinge	John Persson	4	4		imago/adult			Ovaliderad	False	False	False	Övervakning av dagflygande storfjärilar	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14530296	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-09-24	2010-09-24			58.95017	15.11995	506901	6534510	EPSG:4326	500	Axsjöfallet, Nrk	Lerbäck	Askersund	Örebro	Närke	Björn Nordzell	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14535671	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-10-09	2010-10-09			55.68009	13.62473	413523	6171333	EPSG:4326	100	Vombsjön  badplatsen, Sk	Öved	Sjöbo	Skåne	Skåne	Magnus Persson	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14505251	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-16	2010-08-16	15:00	15:30	59.94603	18.91157	718449	6651859	EPSG:4326	100	Väddö skjutfält, Långören, Upl	Väddö	Norrtälje	Stockholm	Uppland	Joakim Ekman	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14628392	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-03	2010-08-03			59.66096	17.49937	640811	6616305	EPSG:4326	100	Biskops Arnö, Upl	Övergran	Håbo	Uppsala	Uppland	Thomas Appelqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14628396	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-06	2010-06-06			59.66584	17.50438	641073	6616859	EPSG:4326	100	Biskops Arnö, Upl	Övergran	Håbo	Uppsala	Uppland	Thomas Appelqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14399901	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-20	2010-05-20			58.35511	15.61576	536036	6468412	EPSG:4326	100	Rosenkällasjön S, Ög	Slaka	Linköping	Östergötland	Östergötland	Daniel Malmqvist	20	20		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14364546	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-02	2010-05-02			55.85599	12.93327	370634	6191983	EPSG:4326	500	Ö. Häljarps våtmark, Sk	Saxtorp	Landskrona	Skåne	Skåne	Peder Weibull	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14369179	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-11	2010-05-11			59.81316	17.64029	648073	6633553	EPSG:4326	100	Bäcklösa  vid transformatorstationen, Upl	Uppsala	Uppsala	Uppsala	Uppland	Torbjörn Persson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14874141	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-08-04	2011-08-04			57.69896	11.76627	307299	6399793	EPSG:4326	75	Klämman 7b, Sandvik, Boh	Torslanda	Göteborg	Västra Götaland	Bohuslän	Christer Fält	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14855583	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-24	2011-07-24			59.36247	17.72584	654928	6583586	EPSG:4326	100	Svartsjöviken, vid slottsparken, Upl	Sånga	Ekerö	Stockholm	Uppland	Mats Nordin							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14850813	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-21	2011-07-21			56.67807	16.55064	595005	6282626	EPSG:4326	100	Jordtorpsåsen, Öl	Algutsrum	Mörbylånga	Kalmar	Öland	Hasse Andersson, Birgit Svensson	5	5		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14886809	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-08-12	2011-08-12	13:00	19:05	57.2529	18.45771	708569	6350834	EPSG:4326	100	Västerlaus (norra grustaget), Gtl	Rone	Gotland	Gotland	Gotland	Uno Unger, Magnus Unger	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14879179	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-08-03	2011-08-03	11:30	11:30	55.56855	14.12939	445099	6158406	EPSG:4326	100	Smedstorp, Kalvahagen, Sk	Smedstorp	Tomelilla	Skåne	Skåne	Andreas Grabs	5	5		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14886582	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-08-06	2011-08-06			55.38326	14.06165	440550	6137842	EPSG:4326	100	Kåseberga fiskehamn, Sk	Valleberga	Ystad	Skåne	Skåne	Andreas Grabs	5	5		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14850491	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-20	2011-07-20			62.91281	17.71062	637679	6978775	EPSG:4326	250	Icktjärnsvägen, Ång	Kramfors	Kramfors	Västernorrland	Ångermanland	Kurt Holmqvist	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14865342	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-30	2011-07-30			56.42586	13.3935	400916	6254635	EPSG:4326	100	Östra Långhultsbygget, Hl	Hishult	Laholm	Halland	Halland	Michael Lühr				imago/adult	hane	födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14880343	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-08-09	2011-08-09			60.29081	13.39018	411003	6684884	EPSG:4326	100	Åstrand, åkerväg NV om bron, Vrm	Norra Ny	Torsby	Värmland	Värmland	Dan Mangsbo	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Regional miljöövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14851290	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-18	2011-07-18	15:20	15:20	59.87674	18.84454	715157	6643932	EPSG:4326	100	Nors kvarn, Upl	Roslags-Bro	Norrtälje	Stockholm	Uppland	Joakim Ekman	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14891151	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-08-21	2011-08-21	10:30	10:30	58.96302	16.62899	593684	6537076	EPSG:4326	50	Kulsta skogsarbetarbostad, Srm	Blacksta	Flen	Södermanland	Södermanland	Per Flodin	40	40		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14855621	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-14	2011-07-14	12:40	12:50	59.59991	12.97782	385860	6608594	EPSG:4326	5	500 m VNV om Rönningen, Vrm	Brunskog	Arvika	Värmland	Värmland	Per Larsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14861755	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-24	2011-07-24	14:10	14:30	59.70648	17.29672	629222	6620960	EPSG:4326	100	Fröslunda, Finsta, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg	15	15		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14938348	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-01	2011-09-01			55.83201	13.08827	380261	6189036	EPSG:4326	500	Allarps mosse, Sk	Södervidinge	Kävlinge	Skåne	Skåne	Linda Strand				imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14918177	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-07-11	2011-07-11			55.8541	14.08852	442940	6190217	EPSG:4326	1000	Banvallen, Degeberga - Vittskövle såg, Sk	Degeberga	Kristianstad	Skåne	Skåne	Leif Karlsson	1	1		imago/adult	hona	födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14628014	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-20	2010-05-20			59.66566	17.36536	633245	6616551	EPSG:4326	100	Hjälstaviken, Upl	Husby-Sjutolft	Enköping	Uppsala	Uppland	Thomas Appelqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14628374	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-02	2010-08-02			59.6738	17.48743	640085	6617709	EPSG:4326	100	Biskops Arnö, Upl	Övergran	Håbo	Uppsala	Uppland	Thomas Appelqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14628350	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-20	2010-05-20			59.66038	17.37031	633544	6615974	EPSG:4326	100	Hjälstaviken, Upl	Husby-Sjutolft	Enköping	Uppsala	Uppland	Thomas Appelqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14628362	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-08-02	2010-08-02			59.66379	17.48093	639761	6616581	EPSG:4326	100	Biskops Arnö, Upl	Övergran	Håbo	Uppsala	Uppland	Thomas Appelqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14399332	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-20	2010-05-20	13:00	15:30	57.74719	11.67415	302076	6405425	EPSG:4326	100	Björkö, gamla skjutbanan, Boh	Öckerö	Öckerö	Västra Götaland	Bohuslän	Sverker Hultengren	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14363063	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-04-27	2010-04-27			55.87765	12.82041	363647	6194610	EPSG:4326	100	Granet, Landskrona, Sk	Landskrona	Landskrona	Skåne	Skåne	Jan Nilsson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14369308	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-11	2010-05-11			57.84884	12.31972	340929	6415033	EPSG:4326	100	Hjällsnäsviken, Mjörn, Vg	Stora Lundby	Lerum	Västra Götaland	Västergötland	Jan Nilsson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14365146	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-02	2010-05-02	12:30	14:00	55.69524	13.44795	402446	6173253	EPSG:4326	100	Stensoffa, Sk	Silvåkra	Lund	Skåne	Skåne	Ulf Westerberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14398650	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-05-19	2010-05-19	14:30	14:30	58.40657	12.04353	327265	6477774	EPSG:4326	100	Holmen, Lane Ryr, Boh	Lane-Ryr	Uddevalla	Västra Götaland	Bohuslän	Hans Petersson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14792130	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-17	2011-06-17			62.51189	16.01622	552330	6931619	EPSG:4326	100	Tubbo, Borgsjö, Mpd	Borgsjö	Ånge	Västernorrland	Medelpad	Bengt Larsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14774348	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-29	2011-05-29			57.74938	18.83861	728406	6407283	EPSG:4326	250	Hammarsänget, Gtl	Lärbro	Gotland	Gotland	Gotland	Kjetil Jensen, Irene Jensen	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14753587	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-19	2011-05-19	13:00	14:00	59.82832	17.54179	642486	6635025	EPSG:4326	100	Lappmesvägen, Upl	Läby	Uppsala	Uppsala	Uppland	Kenth Kärsrud	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14793792	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-18	2011-06-18			59.21465	17.70912	654648	6567095	EPSG:4326	100	Nybodadammen, Srm	Salem	Salem	Stockholm	Södermanland	Christer Gustavsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14760962	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-26	2011-05-26			63.80197	20.26143	758945	7085626	EPSG:4326	100	umeå flygplats, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Kerstin Årdahl					hane	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14799508	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-23	2011-06-23			58.29333	15.5554	532560	6461502	EPSG:4326	100	Skeda udde, Ög	Skeda	Linköping	Östergötland	Östergötland	Daniel Malmqvist	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14753176	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-18	2011-05-18			60.46406	15.71787	539478	6703310	EPSG:4326	25	Hällsjön, Dlr	Vika	Falun	Dalarna	Dalarna	Kalle Bergström	16	16		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14784099	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-12	2011-06-12			63.79147	20.36444	764104	7084881	EPSG:4326	100	Myr S Tomtebo,Grössjöns Naturreservat, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Ralf Norberg	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14754133	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-20	2011-05-20			55.71156	13.34082	395756	6175225	EPSG:4326	50	Almbackens Förskola, Sk	Södra Sandby	Lund	Skåne	Skåne	Gertrud Hammarstedt	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Dagfjärilar runt knuten	Artportalen	False	False
urn:lsid:artportalen.se:sighting:14794619	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-19	2011-06-19			62.41452	16.93597	600009	6921857	EPSG:4326	200	Huljen, Mpd	Selånger	Sundsvall	Västernorrland	Medelpad	Olle Hedvall	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14792571	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-17	2011-06-17			63.45756	15.34848	517375	7036618	EPSG:4326	250	Surmyran, Jmt	Hammerdal	Strömsund	Jämtland	Jämtland	Bo Flumeé, Olle Hedvall, Erling Strandgren	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14581229	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2010-06-05	2010-06-05			55.70957	14.17489	448155	6174065	EPSG:4326	500	S Havängs sommarby, Sk	Ravlunda	Simrishamn	Skåne	Skåne	Anders Ohlsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14750092	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-11	2011-05-11			63.75257	20.34346	763436	7080471	EPSG:4326	500	Villanäsparkeringen, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Andreas Garpebring	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14768054	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-02	2011-06-02			59.71615	19.03836	727084	6626716	EPSG:4326	100	Riddersholm, Upl	Rådmansö	Norrtälje	Stockholm	Uppland	Ingela Frost, Åke Berg	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14770857	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-04	2011-06-04			59.70426	18.97713	723723	6625185	EPSG:4326	250	Upnäs tomtområde, Upl	Rådmansö	Norrtälje	Stockholm	Uppland	Ingela Frost, Åke Berg	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14764505	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-30	2011-05-30	15:00	16:00	57.69339	12.39224	344565	6397565	EPSG:4326	1000	Risbohults naturreservat, Vg	Härryda	Härryda	Västra Götaland	Västergötland	Uno Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14769986	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-03	2011-06-03	16:00	16:24	57.73079	11.75349	306707	6403371	EPSG:4326	300	Lottkärr, Boh	Torslanda	Göteborg	Västra Götaland	Bohuslän	Uno Unger	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14777048	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-06-07	2011-06-07	15:35	15:40	59.70648	17.29672	629222	6620960	EPSG:4326	100	Fröslunda, Finsta, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14749123	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-08	2011-05-08			58.54176	15.69528	540475	6489239	EPSG:4326	100	Nedergården, Vångakorset, Ög	Stjärnorp	Linköping	Östergötland	Östergötland	Jonas Waldeck	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14746913	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-08	2011-05-08			57.65707	12.08467	326065	6394272	EPSG:4326	25	Banvägen 8, Pixbo, Råda, Vg	Råda	Härryda	Västra Götaland	Västergötland	Stefan Lemurell	3	3		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14746984	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-08	2011-05-08			56.66542	16.29303	579250	6280890	EPSG:4326	250	Kalmar Dämme, Sm	Kalmar	Kalmar	Kalmar	Småland	Mats Lindeborg				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14755982	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-22	2011-05-22	14:55	16:15	59.84104	17.10651	618046	6635585	EPSG:4326	100	Oxsjön, skogsbilväg V om, Upl	Österunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg, Catharina Tjernberg, Martin Tjernberg	7	7		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14761592	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-21	2011-05-21			56.75023	14.20657	451479	6289864	EPSG:4326	25	Lammakulla Mellangård, Havaledsbacken, Sm	Agunnaryd	Ljungby	Kronoberg	Småland	Peter Rolfson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14762980	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-05-29	2011-05-29	17:05	17:40	59.70648	17.29672	629222	6620960	EPSG:4326	100	Fröslunda, Finsta, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg	7	7		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14689866	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-04-26	2011-04-26			57.68013	16.72947	603131	6394414	EPSG:4326	100	Händelöp, ängsområde NO landsvägen, Sm	Västrum	Västervik	Kalmar	Småland	Jan Henriksson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14686930	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-04-22	2011-04-22			57.26711	16.41165	585136	6348002	EPSG:4326	100	Dalgatan  Oskarshamn, Sm	Döderhult	Oskarshamn	Kalmar	Småland	Gunnar Westling	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14689946	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-04-26	2011-04-26			57.70141	16.6656	599264	6396688	EPSG:4326	100	Tallebo, Sm	Västrum	Västervik	Kalmar	Småland	Jan Henriksson	1	1		imago/adult	hane	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14687977	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2011-04-23	2011-04-23			57.85063	16.52381	590441	6413098	EPSG:4326	100	Segersgärde NR, Sm	Gamleby	Västervik	Kalmar	Småland	Jan Henriksson, Anna Pettersson	4	4		imago/adult	hane	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
